,text,image_paths
34482,trash recycling can,./data/final_images/34482.jpg
34483,ends abruptly,./data/final_images/34483.jpg
34484,narrow,./data/final_images/34484.jpg
34485,narrow,./data/final_images/34485.jpg
34486,narrow,./data/final_images/34486.jpg
34487,tree,./data/final_images/34487.jpg
34488,fire hydrant,./data/final_images/34488.jpg
34489,points into traffic,./data/final_images/34489.jpg
34490,points into traffic,./data/final_images/34490.jpg
34491,not enough landing space,./data/final_images/34491.jpg
34492,not enough landing space,./data/final_images/34492.jpg
34493,narrow,./data/final_images/34493.jpg
34494,narrow,./data/final_images/34494.jpg
34495,points into traffic,./data/final_images/34495.jpg
34496,points into traffic,./data/final_images/34496.jpg
34497,points into traffic,./data/final_images/34497.jpg
34498,points into traffic,./data/final_images/34498.jpg
34499,points into traffic,./data/final_images/34499.jpg
34500,points into traffic,./data/final_images/34500.jpg
34501,points into traffic,./data/final_images/34501.jpg
34502,points into traffic,./data/final_images/34502.jpg
34503,points into traffic,./data/final_images/34503.jpg
34504,cracks,./data/final_images/34504.jpg
34505,points into traffic,./data/final_images/34505.jpg
34506,points into traffic,./data/final_images/34506.jpg
34507,construction,./data/final_images/34507.jpg
34508,points into traffic,./data/final_images/34508.jpg
34509,points into traffic,./data/final_images/34509.jpg
34510,points into traffic,./data/final_images/34510.jpg
34511,points into traffic,./data/final_images/34511.jpg
34512,points into traffic,./data/final_images/34512.jpg
34513,construction,./data/final_images/34513.jpg
34514,points into traffic,./data/final_images/34514.jpg
34515,points into traffic,./data/final_images/34515.jpg
34516,points into traffic,./data/final_images/34516.jpg
34517,points into traffic,./data/final_images/34517.jpg
34518,points into traffic,./data/final_images/34518.jpg
34519,no alternate route,./data/final_images/34519.jpg
34520,alternate route present,./data/final_images/34520.jpg
34521,alternate route present,./data/final_images/34521.jpg
34522,uneven slanted,./data/final_images/34522.jpg
34523,street has a sidewalk,./data/final_images/34523.jpg
34524,no alternate route,./data/final_images/34524.jpg
34525,no alternate route,./data/final_images/34525.jpg
34526,no alternate route,./data/final_images/34526.jpg
34527,no alternate route,./data/final_images/34527.jpg
34528,missing tactile warning,./data/final_images/34528.jpg
34529,no alternate route,./data/final_images/34529.jpg
34530,no alternate route,./data/final_images/34530.jpg
34531,alternate route present unclear if needed,./data/final_images/34531.jpg
34532,missing tactile warning,./data/final_images/34532.jpg
34533,alternate route present,./data/final_images/34533.jpg
34534,street has a sidewalk,./data/final_images/34534.jpg
34535,no alternate route,./data/final_images/34535.jpg
34536,no alternate route,./data/final_images/34536.jpg
34537,street has a sidewalk,./data/final_images/34537.jpg
34538,missing tactile warning steep,./data/final_images/34538.jpg
34539,missing tactile warning not enough landing space steep,./data/final_images/34539.jpg
34540,missing tactile warning points into traffic,./data/final_images/34540.jpg
34541,points into traffic steep,./data/final_images/34541.jpg
34542,missing tactile warning,./data/final_images/34542.jpg
34543,not placed well should move over 8ft or so missing tactile warning,./data/final_images/34543.jpg
34544,alternate route present,./data/final_images/34544.jpg
34545,alternate route present,./data/final_images/34545.jpg
34546,missing tactile warning,./data/final_images/34546.jpg
34547,missing tactile warning,./data/final_images/34547.jpg
34548,missing tactile warning,./data/final_images/34548.jpg
34549,missing tactile warning,./data/final_images/34549.jpg
34550,missing tactile warning,./data/final_images/34550.jpg
34551,missing tactile warning steep,./data/final_images/34551.jpg
34552,missing tactile warning,./data/final_images/34552.jpg
34553,missing tactile warning,./data/final_images/34553.jpg
34554,missing tactile warning points into traffic,./data/final_images/34554.jpg
34555,missing tactile warning,./data/final_images/34555.jpg
34556,points into traffic,./data/final_images/34556.jpg
34557,street has a sidewalk,./data/final_images/34557.jpg
34558,bumpy narrow sidewalk,./data/final_images/34558.jpg
34559,grass narrow sidewalk uneven slanted,./data/final_images/34559.jpg
34560,no alternate route unclear if needed,./data/final_images/34560.jpg
34561,parked car,./data/final_images/34561.jpg
34562,cracks uneven slanted,./data/final_images/34562.jpg
34563,uneven slanted,./data/final_images/34563.jpg
34564,missing tactile warning points into traffic,./data/final_images/34564.jpg
34565,construction,./data/final_images/34565.jpg
34566,not enough landing space,./data/final_images/34566.jpg
34567,pole,./data/final_images/34567.jpg
34568,pole,./data/final_images/34568.jpg
34569,no alternate route,./data/final_images/34569.jpg
34570,no alternate route,./data/final_images/34570.jpg
34571,basketball goal,./data/final_images/34571.jpg
34572,crack,./data/final_images/34572.jpg
34573,construction,./data/final_images/34573.jpg
34574,no alternate route,./data/final_images/34574.jpg
34575,construction,./data/final_images/34575.jpg
34576,construction,./data/final_images/34576.jpg
34577,no alternate route,./data/final_images/34577.jpg
34578,ends abruptly,./data/final_images/34578.jpg
34579,ends abruptly,./data/final_images/34579.jpg
34580,ends abruptly,./data/final_images/34580.jpg
34581,ends abruptly,./data/final_images/34581.jpg
34582,no alternate route,./data/final_images/34582.jpg
34583,no alternate route,./data/final_images/34583.jpg
34584,no alternate route,./data/final_images/34584.jpg
34585,no alternate route,./data/final_images/34585.jpg
34586,fire hydrant,./data/final_images/34586.jpg
34587,pole,./data/final_images/34587.jpg
34588,narrow,./data/final_images/34588.jpg
34589,fire hydrant,./data/final_images/34589.jpg
34590,no alternate route,./data/final_images/34590.jpg
34591,no alternate route,./data/final_images/34591.jpg
34592,no alternate route,./data/final_images/34592.jpg
34593,no alternate route,./data/final_images/34593.jpg
34594,alternate route present,./data/final_images/34594.jpg
34595,alternate route present,./data/final_images/34595.jpg
34596,no alternate route,./data/final_images/34596.jpg
34597,no alternate route,./data/final_images/34597.jpg
34598,narrow,./data/final_images/34598.jpg
34599,narrow,./data/final_images/34599.jpg
34600,no alternate route,./data/final_images/34600.jpg
34601,no alternate route,./data/final_images/34601.jpg
34602,street has a sidewalk,./data/final_images/34602.jpg
34603,alternate route present,./data/final_images/34603.jpg
34604,alternate route present,./data/final_images/34604.jpg
34605,narrow,./data/final_images/34605.jpg
34606,missing tactile warning,./data/final_images/34606.jpg
34607,points into traffic,./data/final_images/34607.jpg
34608,street has no sidewalks,./data/final_images/34608.jpg
34609,no alternate route,./data/final_images/34609.jpg
34610,narrow,./data/final_images/34610.jpg
34611,not enough landing space,./data/final_images/34611.jpg
34612,not enough landing space,./data/final_images/34612.jpg
34613,no alternate route,./data/final_images/34613.jpg
34614,no alternate route,./data/final_images/34614.jpg
34615,no alternate route,./data/final_images/34615.jpg
34616,no alternate route,./data/final_images/34616.jpg
34617,alternate route present,./data/final_images/34617.jpg
34618,alternate route present,./data/final_images/34618.jpg
34619,alternate route present,./data/final_images/34619.jpg
34620,missing tactile warning points into traffic,./data/final_images/34620.jpg
34621,missing tactile warning points into traffic,./data/final_images/34621.jpg
34622,construction parked car,./data/final_images/34622.jpg
34623,missing tactile warning points into traffic,./data/final_images/34623.jpg
34624,missing tactile warning points into traffic,./data/final_images/34624.jpg
34625,missing tactile warning points into traffic,./data/final_images/34625.jpg
34626,missing tactile warning points into traffic,./data/final_images/34626.jpg
34627,missing tactile warning points into traffic,./data/final_images/34627.jpg
34628,trash recycling can,./data/final_images/34628.jpg
34629,bumpy cracks uneven slanted,./data/final_images/34629.jpg
34630,missing tactile warning points into traffic,./data/final_images/34630.jpg
34631,missing tactile warning points into traffic,./data/final_images/34631.jpg
34632,bumpy narrow sidewalk,./data/final_images/34632.jpg
34633,missing tactile warning points into traffic,./data/final_images/34633.jpg
34634,missing tactile warning points into traffic,./data/final_images/34634.jpg
34635,bumpy cracks grass narrow sidewalk uneven slanted,./data/final_images/34635.jpg
34636,missing tactile warning points into traffic,./data/final_images/34636.jpg
34637,missing tactile warning points into traffic,./data/final_images/34637.jpg
34638,missing tactile warning points into traffic,./data/final_images/34638.jpg
34639,missing tactile warning points into traffic,./data/final_images/34639.jpg
34640,missing tactile warning points into traffic,./data/final_images/34640.jpg
34641,alternate route present,./data/final_images/34641.jpg
34642,ends abruptly,./data/final_images/34642.jpg
34643,alternate route present,./data/final_images/34643.jpg
34644,alternate route present,./data/final_images/34644.jpg
34645,missing tactile warning points into traffic,./data/final_images/34645.jpg
34646,trash recycling can,./data/final_images/34646.jpg
34647,bumpy,./data/final_images/34647.jpg
34648,bumpy narrow sidewalk,./data/final_images/34648.jpg
34649,bumpy narrow sidewalk uneven slanted,./data/final_images/34649.jpg
34650,bumpy grass narrow sidewalk,./data/final_images/34650.jpg
34651,tree vegetation,./data/final_images/34651.jpg
34652,grass,./data/final_images/34652.jpg
34653,grass,./data/final_images/34653.jpg
34654,grass narrow sidewalk,./data/final_images/34654.jpg
34655,grass,./data/final_images/34655.jpg
34656,parked car,./data/final_images/34656.jpg
34657,trash recycling can,./data/final_images/34657.jpg
34658,trash recycling can,./data/final_images/34658.jpg
34659,fire hydrant,./data/final_images/34659.jpg
34660,no alternate route,./data/final_images/34660.jpg
34661,no alternate route,./data/final_images/34661.jpg
34662,uneven slanted,./data/final_images/34662.jpg
34663,no alternate route,./data/final_images/34663.jpg
34664,no alternate route,./data/final_images/34664.jpg
34665,no alternate route,./data/final_images/34665.jpg
34666,no alternate route,./data/final_images/34666.jpg
34667,no alternate route,./data/final_images/34667.jpg
34668,no alternate route,./data/final_images/34668.jpg
34669,no alternate route,./data/final_images/34669.jpg
34670,uneven slanted,./data/final_images/34670.jpg
34671,no alternate route,./data/final_images/34671.jpg
34672,no alternate route,./data/final_images/34672.jpg
34673,trash recycling can,./data/final_images/34673.jpg
34674,trash recycling can,./data/final_images/34674.jpg
34675,pole,./data/final_images/34675.jpg
34676,fire hydrant,./data/final_images/34676.jpg
34677,narrow,./data/final_images/34677.jpg
34678,alternate route present,./data/final_images/34678.jpg
34679,trash recycling can,./data/final_images/34679.jpg
34680,pole,./data/final_images/34680.jpg
34681,narrow,./data/final_images/34681.jpg
34682,points into traffic,./data/final_images/34682.jpg
34683,trash recycling can,./data/final_images/34683.jpg
34684,trash recycling can,./data/final_images/34684.jpg
34685,fire hydrant,./data/final_images/34685.jpg
34686,trash recycling can,./data/final_images/34686.jpg
34687,trash recycling can,./data/final_images/34687.jpg
34688,not enough landing space,./data/final_images/34688.jpg
34689,bumpy cracks grass uneven slanted,./data/final_images/34689.jpg
34690,bumpy cracks uneven slanted,./data/final_images/34690.jpg
34691,bumpy cracks uneven slanted,./data/final_images/34691.jpg
34692,cracks uneven slanted,./data/final_images/34692.jpg
34693,cracks uneven slanted,./data/final_images/34693.jpg
34694,missing tactile warning,./data/final_images/34694.jpg
34695,points into traffic,./data/final_images/34695.jpg
34696,missing tactile warning,./data/final_images/34696.jpg
34697,narrow points into traffic steep,./data/final_images/34697.jpg
34698,no alternate route,./data/final_images/34698.jpg
34699,construction,./data/final_images/34699.jpg
34700,points into traffic,./data/final_images/34700.jpg
34701,points into traffic,./data/final_images/34701.jpg
34702,alternate route present,./data/final_images/34702.jpg
