image_paths,text
NG-2017-15.jpg,"The painting shows Jacob van Heemskerck and Willem Barendsz preparing for their second attempt to find a northern passage to China. This tour would eventually end in the famous Overwintering on Nova Zembla. In addition to the two protagonists, in this painting we see, among other things, a map of the Arctic, a ship model, a globe and the fur of a polar bear that was taken from an earlier trip."
SK-A-1773.jpg,"Autumn. Along a road on the bank of a water, a gentleman with a servant speaks to a young woman. Some fishing boats on the water. On the road a boy pisses against the wheel of a farm wagon, on the left an old woman who sells fruit. Part of a series with the four seasons, SK-A-1771/1774."
SK-A-3241.jpg,"Oval winter landscape with skaters on a frozen canal between farms, in the distance a mill."
SK-A-3957.jpg,"Flat river landscape, on the bank of the water are some cows, the animal on the left is drinking."
BK-2011-38.jpg,Wallpaper painting with a Dutch landscape with a winding river and a church tower in the background.
SK-A-4658.jpg,"Portrait of Jan Hendrik van Kinsbergen (1735-1819). Vice-admiral, extraordinary marshal of the Dutch navy. Bust, to the left. Part of the portrait miniatures collection."
SK-A-275.jpg,"Portrait of Maria van Utrecht, wife of Johan van Oldenbarnevelt. Knee pad, sitting in a chair."
SK-A-3461.jpg,"Portrait of a woman, according to tradition Marie-Louise Elisabeth dOrléans, duchesse de Berry, as Flora. Standing, full-length, surrounded by flowers and holding a garland of flowers."
SK-A-3781.jpg,"Portrait of Jacob Mossel (1704-61). Governor General (1750-61). Standing, hip piece, facing right. The right hand resting on the command staff on a helmet. Part of a series of portraits of the governors-general of the former Dutch East Indies."
SK-A-1786.jpg,"Portrait of Helena van der Schalcke as a child. Daughter of Gerard van der Schalcke and Johanna Bardoel, later wife of Nicolaes Eichelberg. Standing, full-length, with a wicker basket or bag around the arm and a carnation in hand."
SK-A-1069.jpg,Godliness. A group of people praying at a Mary altar along a road in a forest. In the middle an old woman kneeling with a rosary in her folded hands. On the left a little girl and a young woman. On the right an old man and a standing boy with his hat in his hands. On the left two butterflies on a plant.
SK-A-2790.jpg,"Still life in a stable made up of all kinds of household objects: a copper kettle, a pitcher with straw, baskets, earthenware pots and dishes, a cabbage, a loaf of bread with a knife and a pitcher on a sheet on a chopping block and a pass glass with a napkin on a barrel. At the bottom left a dog growls at his reflection, in the background a farmer ascends a ladder."
SK-A-3424.jpg,Standing woman with bare breasts pouring water into a pitcher. Probably the personification Temperantia. Part of a series of four allegorical female figures (SK-A-3424/3427).
SK-A-2783.jpg,"Democritus, smiling and leaning his arm on a celestial globe with images of the constellations. On his head a beret decorated with a medal. Pendant of SK-A-2784."
SK-A-481.jpg,Heron hunting. A hunting party of ladies and gentlemen on horseback rides through a hilly landscape. In the distance a town located on a lake at the foot of a mountain.
SK-A-2101.jpg,"Portrait of Frederik Hendrik, Prince of Orange. Bust to the right. Pendant of SK-A-2100."
SK-C-239.jpg,"The fruit seller. A young woman stands behind the counter of a store and weighs a bunch of grapes with a scale. To the left a basket of apples, in the background shelves of the store with baskets, pots and pans. To the left of the window hangs a dead hare."
SK-A-57.jpg,"Music making company on a terrace. On the right a woman tuning a lute, behind the table a man with a violin, on the left a woman with a cello with a seated man raising a glass. There is sheet music on the table. Also known as the Prodigal Son."
SK-A-329.jpg,"Portrait of Jan Wagenaar (1709-76), urban historian of Amsterdam. Sitting, full-length, with a letter in his right hand, at a table on which lie letters, documents, books and an inkstand. There are more books on a chair and on the floor. The map of Amsterdam by Cornelis Anthonisz hangs on the wall."
SK-A-4328.jpg,"Portrait of Henriette Maria of France (1609-1669). Wife of Charles I of England. Bust, to the right. Part of the portrait miniatures collection."
SK-A-1322.jpg,"waterfowl. A flock of geese, ducks and a heron by the waters edge. A frog sits among the foliage in the foreground and butterflies and dragonflies fly. In the background a river landscape with a dilapidated tower."
SK-A-515.jpg,"Portrait of Grietje Pietersdr Codde, the wife of Jacob Bas Claesz. Bust to the left, top right the family coat of arms. Pendant of SK-A-514."
SK-A-2962.jpg,"Kitchen piece or Bodegón. The smiling kitchen master stands with a large bowl of red wine in his hands behind a table on which all kinds of food are laid out: poultry, quail, a duck, a turkey, fish, mackerel, cheese, pies, rolls, sausages, hams, a pigeon, a red sea bream and a pork leg. In front is a deck of cards and some coins."
SK-A-3375.jpg,Mary with child. Mary sitting on a throne over which a cloth is draped with the Christ child on her lap. The child is holding a bird in the right hand.
SK-A-65.jpg,"Farm fight. Argument between card-playing drunken peasants at a table outside an inn. Two peasants draw swords, women try to stop them. Pigs in the mud on the right."
SK-C-309.jpg,The Holy Family in a landscape before a ruin. Right John the Baptist as a child with his parents Elisabeth and Zacharias (or Anna and Joachim). On the right a mountain landscape with a city in the distance.
SK-A-3444.jpg,"The Holy Family with little John. Mary with the Christ Child standing on her lap. Joseph on the right, in the foreground left John the Baptist as a child with a bunch of flowers in his hand."
SK-A-4263.jpg,"Harpsichord valve painted with a landscape with Bacchus and Cybele. Cybele is on the left on the floor amidst musical instruments, a snake around her arm. Next to her Bacchus with a kantharos in his hands."
SK-A-3868.jpg,"Portrait of Diederik van Hemert (1729-53), lord of Babiloniënbroek at the age of six. Standing, full-length, in a blue uniform, on a terrace next to his horse and dog, a whip in his right hand. On the balustrade lies his stitch, in the foreground a bird. Top left the family coat of arms."
SK-A-7.jpg,"Portrait of Daniel Niellius, Remonstrant elder and sampler in Alkmaar. Sitting with a letter in hand."
SK-A-3887.jpg,"courtyard. A woman fills a kettle with water at a water pump in a courtyard. A boy with a dog stands next to it, a child looks out over a lower door."
SK-A-4096.jpg,"Samson and Delilah. Samson has fallen asleep on Delilahs lap. Delilah holds his hair and gestures to the approaching Philistine with scissors to be quiet. In the right foreground a bowl, jug and fallen glass."
SK-A-3850.jpg,River view with some sailing ships and a shore tower inspired by the Camperveerse tower in Veere
SK-A-3406.jpg,"Portrait of an old Italian lady. Half-length, wearing a white lace cap, a fan in hand."
SK-A-4671.jpg,"Beach scene with some small fishing boats on the water, a fisherman walks on the beach."
SK-A-2356.jpg,"Portrait of Gijsbertus Martinus Cort Heyligers, lieutenant general of the infantry. Bust to the left, the stitch under the right arm. Numerous medals on the chest."
SK-A-877.jpg,"Portrait of Karel van den Hoeven, sergeant major. Standing, half-length with gloves in the right hand, the left hand on the side. A helmet on a table on the left."
SK-A-677.jpg,"Portrait of Jonkheer Archibald Jan van de Poll. Knee pad, sitting in an armchair. Top right is the family coat of arms."
SK-A-2340.jpg,"The herring seller. A young woman, half-length, holds up a herring in her left hand, a wooden bucket on the right."
SK-A-2815-4.jpg,"The Seven Works of Mercy. 4: Burying the dead. In a cemetery outside the city, monks lower a coffin into a grave. The gravedigger watches, on the right a procession of mourners preceded by two priests. In heaven Christ sits on a rainbow between Mary and John the Baptist, as at the Last Judgment. Part of a series of seven paintings depicting the seven works of mercy."
SK-A-2127.jpg,"The rich man and the poor Lazarus. The story is depicted in a kitchen where a meal is being prepared. On the right, dogs lick the wounds of the beggar Lazarus. Behind this the rich man at the table where musicians play. In the kitchen a monkey watches a chicken being picked, in the middle a woman works with a mortar. In the foreground are fish, eggs and vegetables. The painting is related to a print by Johannes Sadeler I, after a painting by Bassano."
SK-A-4831.jpg,"Portrait of Jan Harmensz de Marre (1696-1763). Zeeman, poet and director of the Amsterdam theatre. Bust in oval, slightly to the right, almost facing the face, a sheet of paper in the left hand. Part of a collection of portraits of Dutch poets."
SK-A-195.jpg,"Beasts in the yard of an Italian farm: a goat with three males, two donkeys and three pigs. At the gate in front of the farm, a farmer separates the wheat from the chaff."
SK-A-393.jpg,"Man with a violin in bad company. At a table in front of an inn sits a cheerful man with a violin, while an old woman hands him a glass and holds up a windmill, a young woman with a songbook steals the money from his purse. On the right, a young man with a pipe looks on."
SK-A-121.jpg,"View of the Merwede in front of Dordrecht. In the distance the tower of the Grote Kerk and various mills on the city walls. Near the shore in the foreground, fishermen are hauling in their nets, and all kinds of small rowing boats and sailing ships sail on the water."
SK-A-464.jpg,"Still life with hare and other loot. The hare hangs with one leg on a branch, on the left are three dead birds, on the right a hunting horn and a bag. In the background a stone vase, flowering plants and a view of a garden or park."
SK-A-3902.jpg,"Portrait of Ottavio Strada (1549/50-1612) at the age of 18. Silversmithing designer, miniaturist and antiquarian, son of Jacopo Strada, whose portrait was painted by Titian in the same year. Knee piece, standing next to a statue of a female nude. The personification of Fortuna descends from heaven with a cornucopia filled with coins. In the background a ruin in a landscape."
